id,pType_id,amenities_id ,property_name ,property_slug,property_code,property_status,lowest_price,max_price,property_thumbnail,short_desc ,long_desc ,bedrooms,bathrooms ,garage ,foundation_size ,property_size,property_video ,address,city ,state ,postal_code ,neighborhood ,latitude,longitude,featured ,hot ,agent_id ,status 
598,باغ,,,16,,مشاع,1772800000,,,,,,,,,2152,,"قلعه سفید
آخر کوچه مسجد",,,,,0,0,,,1,
599,زمین,,,0,,,0,,,,,,,,,148,,"بلوار فجر
انتهای خیابان بشارت
کوی شهید سلیمانی
پلاک جنوبی",,,,,100000000,5000000,,,1,
600,زمین,,,0,,قولنامه,1937320000,,,,,,,,,1734,,"جلال آباد
توابع چاه مطهری",,,,,0,0,,,1,
601,ویلایی,,,272,,مشاع,1240000000,,,,,5,,,,180,,"خیابان 17 شهریور شرقی
خیابان یزدانمهر
کوی بدیهی
پلاک 79 جنوبی",,,,,0,0,,,1,
602,باغ,,,120,,قولنامه,6500000000,,۲۰۲۳۰۵۱۰_۱۱۵۲۲۹.jpg,,,1,,,,1200,," فلکه باغ بانوان
کوچه ورزشگاه رسالت
انتهای کوچه
طرف مقابل کانال
کوی دومی دست راست",,,,,0,0,,,1,
603,زمین,,,0,,مشاع,1500000000,,,,,,,,,113,,"بلوار جمهوری
خیابان پروین اعتصامی
نبش کوچه عدل
10 متری",,,,,0,0,,,1,
604,زمین,,,0,,مشاع,3150000000,,,,,,,,,150,,"چهارباغ-کوی سپاهان
بن بست دومی سمت راست
زمین سومی",,,,,0,0,,,1,
605,زمین,,,0,,مشاع,893000000,,,,,,,,,180,,"بلوار فجر
کوچه گلستان
پشت خونه باغ
بن بست8متری اختصاصی
پلاک ششمی",,,,,0,0,,,1,
606,ویلایی,,,562,,مشاع,4200000000,,photo_2023-05-11_13-11-46.jpg,,,6,,,,340,,"بر خیابان قدس شرقی
دو نبش جنوبی شرقی
کوی امیرکبیر
پلاک 285",,,,,0,0,,,1,
607,زمین,,,0,,مشاع,1668580000,,,,,,,,,183,,"بلوار جمهوری
ادامه خیابان کشاورز
کوچه 8 متری غربی
پلاک روبرو",,,,,0,0,,,1,
608,ویلایی,,,129,,مشاع,4110800000,,photo_2023-05-13_11-24-19.jpg,,,,,,,182,,"خیابان دانش
کوچه توکلی
نبش شمال غربی
کوچه شریعتی 6 متری",,,,,0,0,,,1,
609,ویلایی,,,191,,قولنامه,1731600000,,photo_2023-05-13_11-24-19.jpg,,,,,,,224,,"خیابان دانش
کوچه توکلی
نبش شمال غربی
کوچه شریعتی 6 متری",,,,,0,0,,,1,
610,ویلایی,,,519,,مشاع,4474000000,,photo_2023-04-29_12-53-48.jpg,,,6,,,,412,,"منتظری شمالی
بن بست بهره مند
پلاک371
درب روبرو شمالی",,,,,0,0,,,1,
611,تجاری,,,474,,مشاع,2555000000,,,,,,,,,1200,,"نهضت آباد
مزرعه دشت آباد
جنب چاه اسماعیل",,,,,0,0,,,1,
612,باغ,,,0,,مشاع,5500000000,,,,,,,,,1550,,"جلال آباد
میان کوه چاه جلالی",,,,,0,0,,,1,
613,زمین,,,0,,6 دانگ,5449800000,,,,,,,,,113,,"منتظری شمالی
خرم غربی
بعد از کوچه خیری
کوچه فرعی
بن بست 8 متری
پلاک جنوبی",,,,,0,0,,,1,
614,ویلایی,,,0,,مشاع,2036370000,,,,,2,,,,120,,"منتظری شمالی
کوچه حاج اسماعیلی
پلاک77 جنوبی",,,,,0,0,,,1,
615,ویلایی,,,274,,6 دانگ,4805550000,,,,,4,,,,174,,"15 خرداد شمالی
کوی رحیمی
پلاک 9 شمالی",,,,,0,0,,,1,
616,باغ,,,204,,6 دانگ,5525000000,,,,,,,,,1313,,"جوزدان-خیابان رجایی
کوی غربی-کوی جنوبی
پلاک دو نبش جنوبی شرقی
زمینهای چاه صادقی",,,,,0,0,,,1,
617,زمین,,,0,,,0,,,,,,,,,155,,"بلوار اسرافیلیان
روبرو بنگاه جمشیدیان",,,,,50000000,5000000,,,1,
618,زمین,,,0,,6 دانگ,3300000000,,,,,,,,,192,,"شهرک سعیدفر
خیابان امام حسین
بن بست اول سمت چپ",,,,,0,0,,,1,
619,باغ,,,78,,مشاع,820400000,,,,,1,,,,820,,"قلعه سفید
خیابان منتظری
کوی جنت آباد
کوی شقایق",,,,,0,0,,,1,
620,ویلایی,,,336,,6 دانگ,1122500000,,photo_2023-05-15_18-14-47.jpg,,,4,,,,210,,"خیابان شریعتی شرقی
کوی صفا-کوی عطار
پلاک 12 جنوبی",,,,,0,0,,,1,
621,زمین,,,0,,مشاع,11340000000,,,,,,,,,945,,"پلیس راه
بعد از پل هوایی
روبروی تالار وصال
طرف غرب
گذر 10 متری",,,,,0,0,,,1,
622,زمین,,,0,,6 دانگ,2162000000,,,,,,,,,221,,"امام غربی(چهارباغ)
کوی بامداد
کوی شهید خاکی",,,,,0,0,,,1,
623,ویلایی,,,145,,6 دانگ,6476000000,,photo_2023-05-20_19-06-26.jpg,,,3,,,,NULL,,"منتظری شمالی
کوچه پگاه",,,,,0,0,,,1,
624,تجاری,,,0,,6 دانگ,4361000000,,,,,,,,,276,,"صالح آباد
بر خیابان شریعتی غربی
بعد از بوستان 8",,,,,0,0,,,1,
625,زمین,,,0,,مشاع,2510200000,,,,,,,,,167,,"شهرک سعیدفر
کوی امام حسین
ایمان 3
پلاک جنوبی غلاف",,,,,0,0,,,1,
626,باغ,,,90,,قولنامه,2371600000,,,,,1,,,,1000,,"جاده اصفهان گلدشت
جاده قهدریجان
(بلوار پژوهش)
کوچه خرم بین خرم دو و سه
درب مشکی
پلاک شمالی",,,,,0,0,,,1,
627,زمین,,,0,,قولنامه,754600000,,,,,,,,,378,,"فلکه ترمینال به سمت فولادشهر
قبل از تالار فانوس
خیابان 30 متری
بهار5 شمالی جنوبی",,,,,0,0,,,1,
628,زمین,,,0,,قولنامه,919100000,,,,,,,,,900,,"زیرگذر دانشگاه آزاد
به سمت ویلاشهر
جنب کاشی فروشی عبداللهی
خیابان ساحل
کوچه کبیرزاده",,,,,0,0,,,1,
629,زمین,,,0,,قولنامه,2100000000,,,,,,,,,190,,سعید فر  خیایبان امام رضا خرم غربی,,,,,0,0,,,1,
630,زمین,,,0,,مشاع,7128000000,,,,,,,,,350,,"بلوار فجر
کوی مهرگان
کوچه آخری
سمت چپ پلاک جنوبی",,,,,0,0,,,1,
631,ویلایی,,,168,,مشاع,1910250000,,,,,4,,,,128,,"بلوار بهارستان
خیابان مهر-کوی شمالی جدید الاحداث-بن بست
دوم شرقی
پلاک جنوبی دوم",,,,,0,0,,,1,
632,ویلایی,,,198,,6 دانگ,2700661500,,,,,3,,,,186,,"مولوی شمالی
کوچه احسان
کوچه امین-بن بست
دوم اختصاصی
پلاک20 شمالی",,,,,0,0,,,1,
633,باغ,,,0,,6 دانگ,3722140000,,,,,,,,,450,,"امیرآباد
خیابان خرم غربی
کوچه تالار ملک
پلاک دوم شمالی
کوچه اختصاصی",,,,,0,0,,,1,
634,باغ,,,211,,مشاع,6002000000,,۲۰۲۳۰۵۲۳_۰۹۰۴۰۹.jpg,,,,,,,2100,,"جاده شرکت سابیر
جنب کانال خاکی
کوی شمالی
جنب کانال مادر
کوی شرقی پلاک جنوبی",,,,,0,0,,,1,
635,باغ,,,119,,مشاع,4203760000,,۲۰۲۳۰۵۲۳_۰۹۰۳۵۹.jpg,,,,,,,1100,,"جاده شرکت سابیر
جنب کانال خاکی
کوی شمالی
جنب کانال مادر
کوی شرقی
پلاک شرقی",,,,,0,0,,,1,
636,ویلایی,,,140,,6 دانگ,2506000000,,۲۰۲۳۰۵۲۳_۱۳۱۳۰۱.jpg,,,3,,,,168,,"خرم غربی(معرفت)
کوی بصیرت
کوی صداقت
پلاک دوم شمالی",,,,,0,0,,,1,
637,ویلایی,,,210,,مشاع,734655000,,photo_2023-05-23_12-10-44.jpg,,,3,,,,281,,"بلوار اسرافیلیان
نرسیده به سعدی
بن بست محمد(6 متری)
منزل آخر پلاک 36 جنوبی",,,,,0,0,,,1,
638,ویلایی,,,166,,6 دانگ,4603000000,,photo_2023-05-23_12-07-51.jpg,,,3,,,,83,,"خیابان سعدی
نرسیده به ذبحی
کوچه غدیر غربی
بعد از چهارراه
پلاک12 جنوبی",,,,,0,0,,,1,
639,تجاری مسکونی,,,131,,6 دانگ,1850000000,,photo_2023-05-23_18-09-02.jpg,,,1,,,,85,,"15 خرداد شمالی
بعد از نمازی
روبروی تقاطع
پلاک279شرقی",,,,,0,0,,,1,
640,زمین,,,0,,,0,,,,,,,,,212,,"باغ ملی
کوچه حجت(نصیر)8متری
نبش شمالی شرقی
آخر بن بست
2/70 متری",,,,,100000000,5000000,,,1,
641,ویلایی,,,100,,,0,,photo_2023-05-23_19-55-54.jpg,,,2,,,,NULL,,"خیابان سعدی
انتهای خیابان
بن بست چپ",,,,,50000000,6000000,,,1,
642,ویلایی,,,139,,مشاع,6000000000,,۲۰۲۳۰۵۱۵_۱۷۱۴۵۹.jpg,,,3,,,,149,,"بلوار فجر
بلوار ابوذر شمالی
کوی الفت شرقی
بعد از کوی مشتاق
پلاک 31 جنوبی",,,,,0,0,,,1,
643,زمین,,,0,,مشاع,4000000000,,,,,,,,,117,,"مجاهد شمالی
بعد از مسجد جوشیری
به طرف شمال
بعد از مغازه سفت کاری شده
داخل کوچه
پلاک پنجم شمالی",,,,,0,0,,,1,
644,تجاری,,,24,,قولنامه,2622240000,,,,,,,,,24,,"منتظری شمالی
کوچه قائم
پلاک جنوبی 10 متری",,,,,0,0,,,1,
645,زمین,,,0,,مشاع,1000000000,,,,,,,,,420,,"بلوار فجر
نبش کوچه مهر
زمین شمالی شرقی",,,,,0,0,,,1,
646,زمین,,,0,,مشاع,3000000000,,,,,,,,,130,,"منتظری شمالی
بن بست شکوه
پلاک روبرو",,,,,0,0,,,1,
647,ویلایی,,,290,,مشاع,1909000000,,,,,4,,,,180,,"خیابان یزدانمهر
کوی بدیهی
پلاک79 جنوبی",,,,,0,0,,,1,
648,ویلایی,,,273,,مشاع,1300000000,,,,,4,,,,162,,"خیابان فرخی
بعد از بلوار فجر
بن بست شبنم
پلاک9شمالی",,,,,0,0,,,1,
649,زمین,,,0,,مشاع,2040000000,,,,,,,,,326,,"بلوار بهارستان
بعد از آسفالت
کوی غدیر6
بن بست اول غربی
پلاک دوم جنوبی",,,,,0,0,,,1,
650,زمین,,,0,,,4500000000,,,,,,,,,847,,"جلال آباد
خیابان ابوالفضل",,,,,0,0,,,1,
651,باغ,,,42,,مشاع,4233000000,,,,,,,,,278,,"جلال آباد
چاه مطهری
باغ شمالی جنوبی",,,,,0,0,,,1,
652,باغ,,,16,,مشاع,1003200000,,,,,,,,,278,,"کمربندی جنوبی
کوی بهار 15
بعد از صحرای محمد آباد
کوی بهاران",,,,,0,0,,,1,
653,زمین,,,0,,مشاع,3100000,,,,,,,,,600,,"کمربندی جنوبی
روبروی میدان میوه تره بار
کوچه باسکول 60 تنی",,,,,0,0,,,1,
654,زمین,,,0,,,2385932000,,,,,,,,,990,,"شهرک سعیدفر
خیابان امام رضا
کوی یاس
پلاک جنوبی",,,,,0,0,,,1,
655,زمین,,,0,,,3096550000,,,,,,,,,254,,"بلوار ایزدی
کوچه تقی جراح
کوچه بهار2شرقی
نبش شمالی شرقی
8 متری اول",,,,,0,0,,,1,
656,ویلایی,,,215,,مشاع,1975000000,,,,,3,,,,106,,"خیابان شهداغربی
کوی صانعی
کوی محمدی
پلاک98جنوبی",,,,,0,0,,,1,
657,ویلایی,,,167,,,3047523000,,photo_2023-05-27_13-58-52.jpg,,,4,,,,113,,"خیابان شریعتی شرقی
کوی بهار
کوی صفری",,,,,0,0,,,1,
658,ویلایی,,,317,,مشاع,1280000000,,photo_2023-05-27_18-39-37.jpg,,,4,,,,211,,"خیابان دلگشا
بعد از کوچه بهار
کوچه مهر شمالی
منزل روبرو پلاک17 شمالی",,,,,0,0,,,1,
659,تجاری,,,187,,,4744640000,,photo_2023-05-27_18-30-53.jpg,,,,,,,110,,"شریعتی شرقی
خیابان آبشار
نبش جنوب شرقی بوستان
پلاک133",,,,,0,0,,,1,
660,ویلایی,,,176,,مشاع,5144360000,,photo_2023-05-27_20-14-34.jpg,,,3,,,,148,,"خیابان دلگشا
بر خیابان بزرگمهر
نبش کوی بابک
پلاک جنوبی شرقی",,,,,0,0,,,1,
661,زمین,,,0,,,2526900000,,,,,,,,,144,,"خیابان شهدا غربی
روبرو بیشه جنوبی
کوچه 8 متری جدید
پلاک شمالی",,,,,0,0,,,1,
662,ویلایی,,,348,,,3700000000,,photo_2023-05-28_10-57-40.jpg,,,3,,,,249,,"خیابان معرفت
بن بست توبیها
پلاک4جنوبی",,,,,0,0,,,1,
663,آپارتمان,,,86,,,7700000000,,,,,2,,,,NULL,,"شریعتی شرقی
کوچه صفا
مجتمع صفا
واحد همکف شمالی",,,,,0,0,,,1,
664,ویلایی,,,130,,,3854363000,,photo_2023-05-28_20-02-34.jpg,,,3,,,,NULL,,"بلوار اسرافیلیان
کوی متفکران
کوی لاله8 پلاک1",,,,,0,0,,,1,
665,ویلایی,,,110,,,4700000000,,photo_2023-05-29_19-36-39.jpg,,,2,,,,NULL,,"معرفت
ذبحی
ملکی
بهار",,,,,0,0,,,1,
666,زمین,,,0,,مشاع,2324400000,,,,,,,,,1100,,ویلاشهر,,,,,0,0,,,1,
667,زمین,,,0,,مشاع,1760000000,,,,,,,,,700,,ویلاشهر,,,,,0,0,,,1,
668,زمین,,,0,,,2447500000,,,,,,,,,273,,"شریعتی غربی
خیابان افلاکیان
پلاک روبرو کوچه
6 متری",,,,,0,0,,,1,
669,زمین,,,0,,مشاع,4200000000,,,,,,,,,130,,"ویلاشهر
خیابان سروستان12
کوچه بهار
بهار2",,,,,0,0,,,1,
670,تجاری,,,0,,,3102600000,,,,,,,,,29,,"خیابان معرفت
دو نبش گله داری",,,,,0,0,,,1,
671,زمین,,,0,,,1648240000,,,,,,,,,126,,"خیابان معرفت
بر گله داری
پلاک جنوبی",,,,,0,0,,,1,
672,زمین,,,0,,,2950000000,,,,,,,,,222,,"بلوار ایزدی
کوی تقی جراح
بهار4
بعد از هندلی چپ
پلاک جنوبی شرقی",,,,,0,0,,,1,
673,زمین,,,0,,,0,,,,,,,,,136,,"خیابان 17 شهریور شرقی
روبروی مسجد ابوالفضل
قدوسی غربی
پلاک  شمالی",,,,,125,5,,,1,
674,منزل آهن آجر (تخریبی),,,0,,,6500000000,,,,,,,,,268,,خیابان مولوی شمالی - کوی ناصحی -(نرسیده به پوررحیم ) - پلاک چهارم جنوبی,,,,,0,0,,,1,
675,مسکونی,,,217,,,1760000000,,photo_۲۰۲۳-۰۶-۰۷_۱۹-۴۹-۲۱ (2).jpg,,,6,,,,209,,بلوار حجتی -کوی نرگس -پلاک 9 شمالی,,,,,0,0,,,1,
676,زمین,,,0,,,0,,,,,,,,,176,," انتهای مجاهد شمالی ضلع غربی مدرسه فاضل پلاک جنوبی (4)
",,,,,50,8,,,1,
677,باغ ویلا,,,0,,,4721000000,,,,,,,,,500,,"مجتمع سعیدفر- خیابان امام رضا -خیابان یزدان -کوی مشاوری 
(کنار آخرین تیربرق)",,,,,0,0,,,1,
678,باغ ویلا,,,0,,,0,,photo_۲۰۲۳-۰۵-۲۱_۱۹-۲۳-۵۶ (2).jpg,,,,,,,1000,,روستای همت آباد خیابان ولیعصر فرعی جنوبی بعد از چاه حجتی فرعی جنوبی فرعی شرقی پلاک جنوبی شمالی ,,,,,60000000,4000000,,,1,
679,ویلایی,,,217,,,3850000000,,photo_۲۰۲۳-۰۵-۲۸_۱۸-۱۴-۳۶.jpg,,,3,,,,118,,بلوار فجر کوچه لطفعلیان 10 متری نرسیده به امام علی نبش شمالی غربی بن بست صبا 6 متری پلاک 52,,,,,0,0,,,1,
680,زمین,,,0,,,4500000000,,,,,,,,,240,,فلکه بسیج - بعد از برنجکوبی هارونی -کوی شهریار -پلاک دوم جنوبی ,,,,,0,0,,,1,
681,ویلایی,,,222,,,16000000000,,,,,,,,,138,,خیابان امام غربی - کوچه بامداد جنوبی - کوچه اول خاکی شرقی 8متری پلاک 9 جنوبی ,,,,,0,0,,,1,
682,زمین باغی,,,0,,,10800000000,,,,,,,,,213,,بلوار فجر - مابین دانشگاه و بلوار ,,,,,0,0,,,1,
683,مسکونی,,,0,,,2350000000,,,,,,,,,235,,15 خرداد شمالی-جامی-گلشن,,,,,0,0,,,1,
684,مسکونی,,,400,,مشاع,1200000000,,,,,,,,,229,,خیابان منتظری شمالی -کوچه فرهنگ- بعد از ابوذر- کوچه اول جنوبی -10 متری نبش شمالی شرقی اول 6 متری ,,,,,0,0,,,1,
685,ویلایی,,,164,,مشاع,2100000000,,,,,3,,,,181,,خیابان سعدی - بعد از شکیب - کوچه اول مشاوری 6 متری غربی پلاک 6 جنوبی,,,,,0,0,,,1,
686,مسکونی,,,100,,,4500000000,,photo_۲۰۲۳-۰۵-۳۱_۱۸-۳۹-۱۳.jpg,,,2,,,,160,,ویلاشهر خیابان معلم خیابان 113,,,,,0,0,,,1,
687,مسکونی,,,170,,,46215600000,,photo_۲۰۲۳-۰۵-۳۱_۱۸-۴۲-۳۲ (2).jpg,,,3,,,,320,,ویلاشهر خیابان معلم خیابان 114,,,,,0,0,,,1,
688,مسکونی,,,260,,مشاع,3220185000,,,,,,,,,202,,خیابان کشاورز مرکزی - کوی صالحی - پلاک 17 جنوبی,,,,,0,0,,,1,
689,مسکونی,,,0,,مشاع,1350000000,,,,,3,,,,360,,جوزدان - بلوار میثاق - 500 متر پایین تر از امام زاده,,,,,0,0,,,1,
691,مغازه تجاری ,,,0,,,11000000000,,,,,,,,,60,,امیرآباد- آزادگان - فاز یک- (بین نگین 6 و 7 ) - جنب داروخانه برومند,,,,,0,0,,,1,
692,زمین,,,0,,,7000000000,,,,,,,,,160,,خیابان منتظری جنوبی - کوی دلنواز (جنب حمام طاهر) کوی شاهد - بی بست گلشن (بن بست دوم شرقی ) پلاک سوم شمالی -,,,,,0,0,,,1,
693,آپارتمان,,,0,,,60000000000,,,,,,,,,98,,خیابان منتظری شمالی - کوچه فرهنگ شرقی - مجتمع زیتون - طبقه چهارم واحد 39 ,,,,,0,0,,,1,
694,مسکونی,,,0,,,1300000000,,,,,4,,,,242,,خیابان معرفت - کوچه گلستان - پلاک دوم جنوبی ,,,,,0,0,,,1,
695,مسکونی,,,193,,,0,,,,,2,,,,105,,بلوار فجر - کوچه بشارت - کوچه سوم جهانگیری شرقی منزل دوم پلاک 1 جنوبی,,,,,250,1,,,1,
696,مسکونی,,,122,,مشاع,980000000,,,,,,,,,150,,خیابان قدس - کوچه شهید قنبریها - بن بست شهید فتاح المنان پلاک رو به رو ورودی 2/70 متر ,,,,,0,0,,,1,
697,مسکونی,,,0,,,1700000000,,,,,,,,,89,,انتهای مجاهد شمالی - بن بست شکوفه اول جنوبی ,,,,,0,0,,,1,
698,مسکونی,,,0,,,4400000000,,,,,2,,,,160,,بلوار فجر -  کوچه صفا - بن بست رضا امید -سمت چپ - اولین بن بست,,,,,0,0,,,1,
699,مسکونی,,,174,,,3758550000,,,,,,,,,270,,منتظری شمالی - نوبهار - حری معین و طالبی - پلاک 6,,,,,0,0,,,1,
700,زمین,,,0,,قولنامه,4300000000,,,,,,,,,160,,منتظری جنوبی - کوی دلنواز - (جنب حمام طاهر ) _ کوی شاهد _ بن بست گلشن _ بن بست دوم شرقی ,,,,,0,0,,,1,
701,مسکونی,,,0,,,1100000000,,,,,2,,,,145,,خیابان دانش - بن بست ملک رو به روی خ نوبهار - رو به روی اتکا - طبقه اول,,,,,0,0,,,1,
702,مسکونی,,,282,,مشاع,6000000000,,,,,,,,,277,,خیابان اسرافیلیان- کوچه پورمحمدی - پلاک 33,,,,,0,0,,,1,
703,مسکونی,,,0,,,12392695000,,,,,2,,,,110,,منتظری شمالی - کوچه حاج اسماعیلی - بعد از چهار راه سومی - منزل جنوبی,,,,,0,0,,,1,
704,زمین,,,0,,,2130000000,,,,,,,,,170,,خیابان قدس - مابین منتظری و رضایی - بر خیابان قدس,,,,,0,0,,,1,
705,زمین,,,0,,,1584000000,,,,,,,,,1002,,شهرک سعیدفر - خیابان امام رضا - کوی نگین - پلاک شمالی,,,,,0,0,,,1,
706,تجاری,,,0,,,2933000000,,,,,,,,,NULL,,مغازه بازار - بعد از چهار راه شکرچیان - نرسیده به پاساژ کیان,,,,,0,0,,,1,
707,زمین,,,0,,,3175200000,,,,,,,,,360,,نجف اباد - زمین بر خرم شرقی بعد از اپارتمان اخری - پلاک جنوبی,,,,,0,0,,,1,
708,زمین,,,0,,,3717280000,,,,,,,,,210,,نجف اباد - خرم غربی - کوچه بختیاری - کوچه سالار - رو به روی کوچه سالار ,,,,,0,0,,,1,
709,زمین,,,0,,,5200000000,,,,,,,,,235,,نجف اباد - بلوار ایزدی - کوچه اروند رود - کوچه فرعی,,,,,0,0,,,1,
710,مسکونی,,,80,,,4720000000,,,,,1,,,,100,,نجف اباد - محدوده مسجد جوشیاری,,,,,0,0,,,1,
711,ساختمان,,,192,,,0,,,,,6,,,,103,,نجف اباد - خیابان شریعتی - خیابان شهید پور محمدی - کوچه ابوذر پلاک 31 ,,,,,100,5,,,1,
712,زمین,,,0,,,3100000000,,,,,,,,,243,,خیابان شه یزدانپناه سازمان اب پلاک نبش کوچه ش عربیان پلاک جنوبی و غربی,,,,,0,0,,,1,
713,مسکونی سفتکاری,,,229,,مشاع,11076000000,,,,,,,,,138,,بلوار فجر - خیابان مهرگان - بن بست 10 متری شقایق پلاک یکی به اخر - جنوبی,,,,,0,0,,,1,
714,باغ,,,0,,,0,,,,,,,,,400,,نجف آباد - بلوار ایزدی _ کوچه اروند رود ,,,,,80,5,,,1,
715,زمین,,,0,,,0,,,,,,,,,1041,,رامسر - خیابان باهنر - کوی پردیس 14 - ته بن بست ,,,,,250,0,,,1,
716,ویلایی,,,260,,مشاع,1438300000,,photo_۲۰۲۳-۰۶-۰۷_۰۹-۲۱-۰۰ (2).jpg,,,4,,,,280,,بلوار اسرافیلیان مابین سعدی و معرفت بر بلوار ,,,,,0,0,,,1,
717,تجاری,,,0,,,1100000000,,,,,,,,,60,,از خیابان دکتر شریعتی داخل بازار مغازه سوم دیوار اقای عسگری طلا فروش ,,,,,0,0,,,1,
718,آپارتمان,,,100,,,10100000000,,,,,2,,,,100,,مسکن مهر - مجتمع مهتاب ,,,,,0,0,,,1,
719,ویلایی,,,110,,,2000000000,,,,,2,,,,NULL,,خیابان رضایی مرکزی - کوچه فرزان - بن بست 6 متری ,,,,,0,0,,,1,
720,زمین,,,0,,,5474100000,,,,,,,,,105,,بلوار ولیعصر - رو به روی فارابی - فرعی دوم سمت چپ ,,,,,0,0,,,1,
721,منزل سفت کاری ,,,137,,,3525000000,,,,,,,,,74,,خیابان شریعتی - کوچه حیدری - کوچه عابدینی ,,,,,0,0,,,1,
722,مسکونی,,,128,,,0,,photo_۲۰۲۳-۰۶-۰۷_۱۹-۴۹-۱۹ (2).jpg,,,,,,,163,,خیابان سعدی - کوچه اناری - پلاک جنوبی ,,,,,100,7,,,1,
723,مسکونی,,,220,,مشاع,17000000000,,,,,,,,,157,,بلوار فجر - خیابان لطفعلیان - کوچه صنوبر - پلاک 16 ,,,,,0,0,,,1,
724,باغ ویلایی ,,,100,,,527460000,,,,,1,,,,670,,امیر آباد - جنب باغ تالار ملک ,,,,,0,0,,,1,
725,زمین,,,0,,مشاع,1820938000,,,,,,,,,150,,بلوار طالقانی - رو به روی بنگاه میوه قدیم - بن بست میثاق  1 - پلاک اولی شمالی ,,,,,0,0,,,1,
726,مسکونی,,,130,,,7100000000,,,,,3,,,,163,,بلوار فجر - کوچه تابان - بعد از آسفالت منزل اول - سمت راست ,,,,,0,0,,,1,
727,تجاری,,,528,,,3534764000,,,,,3,,,,173,,خیابان منتظری جنوبی - جنب کوچه گلستان واحد تجاری,,,,,0,0,,,1,
728,زمین,,,0,,,1824445000,,,,,,,,,262,,بلوار ولیعصر - رو به روی کوچه مسجد علی اصغر -کوچه محمدی - اخر اسفالت بعد از هندلی - کوچه دومی دست راست ,,,,,0,0,,,1,
729,زمین,,,0,,,35539000000,,,,,,,,,72,,خیابان امام - خیابان پارکینگ میرداماد - کوچه پاساژ پردیس - انتهای کوچه - پلاک جنوبی,,,,,0,0,,,1,
730,مسکونی,,,237,,,2518000000,,photo_۲۰۲۳-۰۶-۲۱_۱۱-۵۱-۵۱ (2).jpg,,,3,,,,133,,فلکه بسیج - کوچه اسماعیلیان - پلاک 20 شمالی ,,,,,0,0,,,1,
731,زمین,,,0,,مشاع,1238000000,,,,,,,,,324,,خیابان شریعتی شرقی - خیابان ابشار - کوچه اردیبهشت - پلاک شمالی اخر ,,,,,0,0,,,1,
732,ویلایی,,,171,,,11498750000,,,,,,,,,96,,بلوار فجر - کوچه مهر - بن بست افق - پلاک جنوبی ,,,,,0,0,,,1,
733,ویلایی,,,440,,,5163000000,,,,,,,,,180,,امیراباد - خیابان مفتح - کوچه دانش پلاک 39 جنوبی,,,,,0,0,,,1,
734,مستغلات,,,407,,,2478000000,,,,,,,,,1413,,کمربندی جنوبی - کوچه بهار 7 - فرعی اول غربی ,,,,,0,0,,,1,
735,ویلایی,,,0,,,5730000000,,photo_۲۰۲۳-۰۶-۱۱_۱۷-۴۲-۳۹.jpg,,,,,,,160,,آخر معرفت - بن بست یاسمن پلاک 6 ,,,,,0,0,,,1,
736,آپارتمان,,,132,,,1658000000,,,,,,,,,150,,منتظری شمالی خرم غربی کوچه انقلاب اسلامی پلاک 10 جنوبی ,,,,,0,0,,,1,
737,زمین,,,0,,,2268000000,,,,,,,,,142,,خیابان آیت الله حججی - پشت پارک - کوچه لاله - کوی میثاق - بن بست میثاق 1 ,,,,,0,0,,,1,
738,مسکونی,,,0,,,2921800000,,,,,2,,,,200,,شهرک بهاران - کوی قدیر - پلاک 28 ,,,,,0,0,,,1,
739,مسکونی,,,110,,,2900000000,,,,,1,,,,110,,خیابان 15خرداد شمالی - کوی فرهیختگان - پلاک 12,,,,,0,0,,,1,
740,زمین,,,0,,مشاع,1916750000,,,,,,,,,151,,خیابان سمندری - کوی سردار خرمیان - کوی زمانیان - بن بست خرم - پلاک جنوبی ,,,,,0,0,,,1,
741,زمین,,,0,,قولنامه,380000000,,,,,,,,,150,,خیابان امام رضا آخرین کوچه سمت راست (خاکی ),,,,,0,0,,,1,
742,زمین,,,0,,,1500000000,,,,,,,,,336,,خرم شرقی - بر لا بعد از آپارتمان -,,,,,0,0,,,1,
743,تجاری,,,0,,,13844300000,,photo_۲۰۲۳-۰۶-۱۲_۱۶-۵۳-۱۴.jpg,,,,,,,29,,خیابان معرفت - دو نبش کله داری ,,,,,0,0,,,1,
744,مسکونی,,,384,,مشاع,2500000000,,,,,4,,,,300,,بلوار دکتر شریعتی شرقی - کوی صفا - کوی راستان غربی - پلاک 49 ,,,,,0,0,,,1,
745,مسکونی,,,0,,تجاری,13432050000,,,,,,,,,125,,بر خیابان معرفت - نبش کوچه شریعتی - پلاک 115 شمالی جنوبی شرقی کوچه شهید دری  ,,,,,0,0,,,1,
746,مسکونی,,,0,,,1100000000,,,,,3,,,,200,,بلوار فجر - رو به رو کوچه دفتر امام جمعه ,,,,,0,0,,,1,
747,تجاری,,,0,,قولنامه,2086400000,,,,,,,,,30,,بلوار حجتی - قبل از پل - سرکوچه مروارید - مغازه سومی ,,,,,0,0,,,1,
748,زمین باغی ,,,0,,,6250000000,,,,,,,,,285,,بلوار الغدیر - ادامه کوچه تبسم 8 زمین غربی ,,,,,0,0,,,1,
749,مسکونی,,,122,,,0,,,,,2,,,,75,,خیابان گلبهار غربی بالاتر از خیابان پولاد چنگ   پلاک جنوبی,,,,,30,6,,,1,
